zip5,county_fips,CBSA Code,CBSA Title
39766,28087,18060,"Columbus, MS"
05161,50027,30150,"Lebanon-Claremont, NH-VT"
35575,01133,,
04579,23023,38860,"Portland-South Portland, ME"
43732,39059,15740,"Cambridge, OH"
55733,27017,20260,"Duluth, MN-WI"
44730,39151,15940,"Canton-Massillon, OH"
49806,26003,,
17314,42133,49620,"York-Hanover, PA"
63457,29111,39500,"Quincy, IL-MO"
30708,13213,19140,"Dalton, GA"
43435,39143,23380,"Fremont, OH"
54015,55109,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
66546,20177,45820,"Topeka, KS"
43323,39175,,
04488,23019,12620,"Bangor, ME"
13606,36045,48060,"Watertown-Fort Drum, NY"
14718,36013,27460,"Jamestown-Dunkirk, NY"
54902,55139,36780,"Oshkosh-Neenah, WI"
45652,39145,39020,"Portsmouth, OH"
65668,29085,,
55960,27109,40340,"Rochester, MN"
25266,54087,,
71350,22009,,
17050,42041,25420,"Harrisburg-Carlisle, PA"
55329,27093,,
53582,55049,31540,"Madison, WI"
35906,01055,23460,"Gadsden, AL"
95409,06097,42220,"Santa Rosa-Petaluma, CA"
70453,22091,12940,"Baton Rouge, LA"
03449,33011,31700,"Manchester-Nashua, NH"
29715,45091,16740,"Charlotte-Concord-Gastonia, NC-SC"
62643,17107,30660,"Lincoln, IL"
62221,17163,41180,"St. Louis, MO-IL"
75790,48467,,
67450,20053,,
56754,27113,,
13478,36065,46540,"Utica-Rome, NY"
98572,53041,16500,"Centralia, WA"
84075,49011,36260,"Ogden, UT"
43026,39049,18140,"Columbus, OH"
97113,41067,38900,"Portland-Vancouver-Hillsboro, OR-WA"
37309,47107,11940,"Athens, TN"
53061,55015,11540,"Appleton, WI"
50566,19187,22700,"Fort Dodge, IA"
04987,23027,,
65601,29167,44180,"Springfield, MO"
75420,48223,44860,"Sulphur Springs, TX"
70776,22047,12940,"Baton Rouge, LA"
42528,21045,,
31795,13321,10500,"Albany, GA"
33823,12105,29460,"Lakeland-Winter Haven, FL"
98501,53067,36500,"Olympia-Lacey-Tumwater, WA"
60554,17089,16980,"Chicago-Naperville-Elgin, IL-IN"
62629,17167,44100,"Springfield, IL"
86426,04015,29420,"Lake Havasu City-Kingman, AZ"
66615,20177,45820,"Topeka, KS"
61870,17183,19180,"Danville, IL"
30553,13119,,
95458,06033,17340,"Clearlake, CA"
98624,53049,,
91948,06073,41740,"San Diego-Chula Vista-Carlsbad, CA"
29829,45003,12260,"Augusta-Richmond County, GA-SC"
27107,37057,49180,"Winston-Salem, NC"
20774,24033,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
23860,51149,40060,"Richmond, VA"
14546,36055,40380,"Rochester, NY"
60047,17097,16980,"Chicago-Naperville-Elgin, IL-IN"
24871,54047,,
08833,34019,35620,"New York-Newark-Jersey City, NY-NJ"
26852,54027,49020,"Winchester, VA-WV"
43045,39159,18140,"Columbus, OH"
37804,47009,28940,"Knoxville, TN"
53932,55021,31540,"Madison, WI"
05824,50009,,
62924,17077,16060,"Carbondale, IL"
78615,48491,12420,"Austin-Round Rock-San Marcos, TX"
33411,12099,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
53578,55111,12660,"Baraboo, WI"
14822,36003,,
92061,06073,41740,"San Diego-Chula Vista-Carlsbad, CA"
46148,18065,35220,"New Castle, IN"
96135,06063,,
32303,12073,45220,"Tallahassee, FL"
66515,20013,,
89701,32510,16180,"Carson City, NV"
52325,19095,,
12590,36027,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
55045,27025,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
79853,48141,21340,"El Paso, TX"
28163,37167,10620,"Albemarle, NC"
62639,17169,,
99591,02016,,
45044,39017,17140,"Cincinnati, OH-KY-IN"
26448,54033,17220,"Clarksburg, WV"
67351,20125,,
01010,25013,44140,"Springfield, MA"
38928,28135,,
68040,31155,36540,"Omaha, NE-IA"
24870,54109,,
30054,13217,12060,"Atlanta-Sandy Springs-Roswell, GA"
27540,37183,39580,"Raleigh-Cary, NC"
45696,39087,26580,"Huntington-Ashland, WV-KY-OH"
98557,53027,10140,"Aberdeen, WA"
47590,18125,,
04032,23005,38860,"Portland-South Portland, ME"
81058,08089,,
50473,19189,,
24441,51015,44420,"Staunton-Stuarts Draft, VA"
03836,33003,,
50446,19195,32380,"Mason City, IA"
72051,05137,,
17324,42041,25420,"Harrisburg-Carlisle, PA"
52621,19183,26980,"Iowa City, IA"
65053,29051,27620,"Jefferson City, MO"
10579,36079,35620,"New York-Newark-Jersey City, NY-NJ"
38580,47133,18260,"Cookeville, TN"
27291,37033,,
53132,55079,33340,"Milwaukee-Waukesha, WI"
94956,06041,41860,"San Francisco-Oakland-Fremont, CA"
60948,17075,,
05867,50005,,
47304,18035,34620,"Muncie, IN"
61843,17019,16580,"Champaign-Urbana, IL"
83446,16033,,
70401,22105,25220,"Hammond, LA"
21783,24043,25180,"Hagerstown-Martinsburg, MD-WV"
95629,06005,,
12550,36071,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
15554,42009,,
66772,20001,,
46986,18053,31980,"Marion, IN"
62015,17135,,
04363,23011,12300,"Augusta-Waterville, ME"
76631,48217,,
25523,54043,,
70584,22097,36660,"Opelousas, LA"
61736,17113,14010,"Bloomington, IL"
03447,33005,28300,"Keene, NH"
42344,21177,,
38366,47113,27180,"Jackson, TN"
64071,29107,28140,"Kansas City, MO-KS"
70714,22033,12940,"Baton Rouge, LA"
44275,39103,17410,"Cleveland, OH"
07960,34027,35620,"New York-Newark-Jersey City, NY-NJ"
75451,48063,34420,"Mount Pleasant, TX"
85355,04013,38060,"Phoenix-Mesa-Chandler, AZ"
62833,17191,,
61273,17073,19340,"Davenport-Moline-Rock Island, IA-IL"
17067,42075,30140,"Lebanon, PA"
75104,48113,19100,"Dallas-Fort Worth-Arlington, TX"
73072,40027,36420,"Oklahoma City, OK"
68315,31169,,
50046,19169,11180,"Ames, IA"
24639,51027,,
06877,09001,,
34476,12083,36100,"Ocala, FL"
95460,06045,46380,"Ukiah, CA"
18940,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
45680,39087,26580,"Huntington-Ashland, WV-KY-OH"
62338,17001,39500,"Quincy, IL-MO"
50106,19127,32260,"Marshalltown, IA"
61882,17039,,
12771,36071,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
48401,26151,,
13788,36025,,
37918,47093,28940,"Knoxville, TN"
54213,55029,,
07722,34025,35620,"New York-Newark-Jersey City, NY-NJ"
13303,36065,46540,"Utica-Rome, NY"
08349,34011,47220,"Vineland, NJ"
61759,17179,37900,"Peoria, IL"
52231,19107,,
72579,05063,12900,"Batesville, AR"
26865,54027,49020,"Winchester, VA-WV"
98296,53061,42660,"Seattle-Tacoma-Bellevue, WA"
56280,27081,,
17967,42107,39060,"Pottsville, PA"
50585,19021,44740,"Storm Lake, IA"
04762,23003,,
53104,55059,28450,"Kenosha, WI"
79911,48141,21340,"El Paso, TX"
38827,28141,,
75146,48113,19100,"Dallas-Fort Worth-Arlington, TX"
44417,39155,49660,"Youngstown-Warren, OH"
24136,51071,13980,"Blacksburg-Christiansburg-Radford, VA"
01330,25011,24640,"Greenfield, MA"
43822,39119,49780,"Zanesville, OH"
62667,17117,41180,"St. Louis, MO-IL"
49252,26059,25880,"Hillsdale, MI"
14502,36117,40380,"Rochester, NY"
88113,35041,17580,"Clovis, NM"
14717,36003,,
05866,50005,,
83822,16017,41760,"Sandpoint, ID"
12937,36033,,
03886,33003,,
48765,26011,,
03234,33013,18180,"Concord, NH"
47854,18165,45460,"Terre Haute, IN"
84783,49053,41100,"St. George, UT"
56033,27043,,
43554,39171,,
27248,37151,24660,"Greensboro-High Point, NC"
49710,26033,42300,"Sault Ste. Marie, MI"
28456,37047,,
12118,36091,10580,"Albany-Schenectady-Troy, NY"
66516,20085,45820,"Topeka, KS"
01082,25015,11200,"Amherst Town-Northampton, MA"
52317,19103,26980,"Iowa City, IA"
59922,30029,28060,"Kalispell, MT"
20636,24037,30500,"Lexington Park, MD"
38044,47069,,
13485,36053,45060,"Syracuse, NY"
17055,42041,25420,"Harrisburg-Carlisle, PA"
23839,51181,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
76036,48439,19100,"Dallas-Fort Worth-Arlington, TX"
12930,36033,,
68643,31141,18100,"Columbus, NE"
33332,12011,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
18415,42127,,
92503,06065,40140,"Riverside-San Bernardino-Ontario, CA"
61737,17113,14010,"Bloomington, IL"
04619,23029,,
21755,24021,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
95366,06077,44700,"Stockton-Lodi, CA"
06063,09005,,
52156,19043,,
12074,36091,10580,"Albany-Schenectady-Troy, NY"
45761,39009,11900,"Athens, OH"
55074,27025,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
01360,25011,24640,"Greenfield, MA"
23879,51081,,
62431,17173,,
17823,42097,44980,"Sunbury, PA"
72353,05107,,
80138,08035,19740,"Denver-Aurora-Centennial, CO"
70638,22003,,
80930,08041,17820,"Colorado Springs, CO"
03608,33005,28300,"Keene, NH"
30259,13077,12060,"Atlanta-Sandy Springs-Roswell, GA"
61431,17057,15900,"Canton, IL"
36317,01067,20020,"Dothan, AL"
35171,01021,13820,"Birmingham, AL"
00603,72005,10380,"Aguadilla, PR"
50232,19099,19780,"Des Moines-West Des Moines, IA"
05495,50007,15540,"Burlington-South Burlington, VT"
47396,18035,34620,"Muncie, IN"
98546,53045,43220,"Shelton, WA"
24593,51011,31340,"Lynchburg, VA"
28432,37047,,
37052,47125,17300,"Clarksville, TN-KY"
65439,29093,,
45634,39163,,
18466,42089,20700,"East Stroudsburg, PA"
33908,12071,15980,"Cape Coral-Fort Myers, FL"
42333,21183,,
65040,29051,27620,"Jefferson City, MO"
05901,50009,,
53118,55133,33340,"Milwaukee-Waukesha, WI"
50147,19185,,
57344,46043,,
24991,54025,,
83201,16005,38540,"Pocatello, ID"
85256,04013,38060,"Phoenix-Mesa-Chandler, AZ"
98643,53069,,
46524,18085,47700,"Warsaw, IN"
44203,39153,10420,"Akron, OH"
46628,18141,43780,"South Bend-Mishawaka, IN-MI"
55368,27019,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
31645,13019,,
23885,51053,40060,"Richmond, VA"
37181,47043,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
43840,39157,35420,"New Philadelphia-Dover, OH"
45176,39025,17140,"Cincinnati, OH-KY-IN"
52324,19113,16300,"Cedar Rapids, IA"
82450,56029,17650,"Cody, WY"
31637,13075,,
04240,23001,30340,"Lewiston-Auburn, ME"
26184,54107,37620,"Parkersburg-Vienna, WV"
46124,18145,26900,"Indianapolis-Carmel-Greenwood, IN"
64476,29147,32340,"Maryville, MO"
98932,53077,49420,"Yakima, WA"
81410,08029,,
52210,19019,,
76427,48237,,
32833,12095,36740,"Orlando-Kissimmee-Sanford, FL"
64741,29217,,
61465,17131,19340,"Davenport-Moline-Rock Island, IA-IL"
85929,04017,43320,"Show Low, AZ"
25159,54079,26580,"Huntington-Ashland, WV-KY-OH"
27231,37135,20500,"Durham-Chapel Hill, NC"
95540,06023,21700,"Eureka-Arcata, CA"
53035,55027,13180,"Beaver Dam, WI"
73012,40109,36420,"Oklahoma City, OK"
79058,48375,11100,"Amarillo, TX"
96061,06103,39780,"Red Bluff, CA"
99018,53063,44060,"Spokane-Spokane Valley, WA"
16055,42019,38300,"Pittsburgh, PA"
61454,17071,15460,"Burlington, IA-IL"
13681,36089,32390,"Massena-Ogdensburg, NY"
30522,13123,,
19426,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
30628,13195,12020,"Athens-Clarke County, GA"
34211,12081,35840,"North Port-Bradenton-Sarasota, FL"
15955,42021,27780,"Johnstown, PA"
64471,29081,,
79789,48495,,
84403,49057,36260,"Ogden, UT"
25113,54015,16620,"Charleston, WV"
62628,17137,27300,"Jacksonville, IL"
29104,45061,,
50236,19169,11180,"Ames, IA"
47981,18157,29200,"Lafayette-West Lafayette, IN"
31826,13145,17980,"Columbus, GA-AL"
72565,05065,,
56552,27027,22020,"Fargo, ND-MN"
51562,19165,,
40111,21027,,
13408,36053,45060,"Syracuse, NY"
66859,20115,,
43968,39029,41400,"Salem, OH"
47102,18143,,
77483,48321,13060,"Bay City, TX"
73553,40141,,
47130,18019,31140,"Louisville/Jefferson County, KY-IN"
37664,47163,28700,"Kingsport-Bristol, TN-VA"
13409,36053,45060,"Syracuse, NY"
03031,33011,31700,"Manchester-Nashua, NH"
68631,31141,18100,"Columbus, NE"
17769,42081,48700,"Williamsport, PA"
16874,42027,44300,"State College, PA"
28214,37119,16740,"Charlotte-Concord-Gastonia, NC-SC"
51570,19165,,
93463,06083,42200,"Santa Maria-Santa Barbara, CA"
01257,25003,38340,"Pittsfield, MA"
68368,31109,30700,"Lincoln, NE"
75163,48213,11980,"Athens, TX"
15946,42021,27780,"Johnstown, PA"
20112,51153,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
31407,13051,42340,"Savannah, GA"
60929,17105,38700,"Pontiac, IL"
24976,54063,,
04231,23017,,
45828,39107,16380,"Celina, OH"
52208,19011,16300,"Cedar Rapids, IA"
14013,36037,12860,"Batavia, NY"
50672,19083,,
45862,39107,16380,"Celina, OH"
85755,04019,46060,"Tucson, AZ"
16262,42005,38300,"Pittsburgh, PA"
35111,01073,13820,"Birmingham, AL"
54427,55073,48140,"Wausau, WI"
62665,17137,27300,"Jacksonville, IL"
68366,31025,36540,"Omaha, NE-IA"
65260,29175,33620,"Moberly, MO"
95715,06061,40900,"Sacramento-Roseville-Folsom, CA"
20711,24003,12580,"Baltimore-Columbia-Towson, MD"
12945,36033,,
20854,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
52638,19057,15460,"Burlington, IA-IL"
51565,19165,,
93242,06019,23420,"Fresno, CA"
54651,55123,29100,"La Crosse-Onalaska, WI-MN"
26717,54057,19060,"Cumberland, MD-WV"
21912,24015,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
43009,39021,46500,"Urbana, OH"
97026,41047,41420,"Salem, OR"
72047,05045,30780,"Little Rock-North Little Rock-Conway, AR"
71079,22027,,
96744,15003,46520,"Urban Honolulu, HI"
45342,39113,19430,"Dayton-Kettering-Beavercreek, OH"
44656,39157,35420,"New Philadelphia-Dover, OH"
37341,47065,16860,"Chattanooga, TN-GA"
66058,20005,11860,"Atchison, KS"
22968,51079,16820,"Charlottesville, VA"
50668,19017,47940,"Waterloo-Cedar Falls, IA"
17048,42043,25420,"Harrisburg-Carlisle, PA"
30446,13251,,
41033,21191,17140,"Cincinnati, OH-KY-IN"
40902,21013,33180,"Middlesborough, KY"
05669,50023,12740,"Barre, VT"
83533,16049,,
38342,47017,,
27105,37067,49180,"Winston-Salem, NC"
28774,37175,14820,"Brevard, NC"
99636,02070,,
36736,01091,,
51431,19093,,
62425,17159,,
83709,16001,14260,"Boise City, ID"
55053,27131,22060,"Faribault-Northfield, MN"
78932,48477,14780,"Brenham, TX"
34433,12017,26140,"Homosassa Springs, FL"
53911,55021,31540,"Madison, WI"
95565,06023,21700,"Eureka-Arcata, CA"
47341,18177,39980,"Richmond, IN"
39826,13273,10500,"Albany, GA"
65635,29057,,
28138,37159,16740,"Charlotte-Concord-Gastonia, NC-SC"
64483,29003,41140,"St. Joseph, MO-KS"
51044,19193,43580,"Sioux City, IA-NE-SD"
75069,48085,19100,"Dallas-Fort Worth-Arlington, TX"
85123,04021,38060,"Phoenix-Mesa-Chandler, AZ"
47639,18051,,
48614,26145,40980,"Saginaw, MI"
14427,36121,,
61533,17143,37900,"Peoria, IL"
12406,36111,28740,"Kingston, NY"
64870,29097,27900,"Joplin, MO-KS"
45159,39027,48940,"Wilmington, OH"
61607,17143,37900,"Peoria, IL"
24868,54047,,
54977,55135,,
44028,39093,17410,"Cleveland, OH"
53002,55131,33340,"Milwaukee-Waukesha, WI"
56251,27067,48820,"Willmar, MN"
36051,01001,33860,"Montgomery, AL"
48720,26063,,
27816,37069,39580,"Raleigh-Cary, NC"
78253,48029,41700,"San Antonio-New Braunfels, TX"
48348,26125,19820,"Detroit-Warren-Dearborn, MI"
49038,26021,35660,"Niles, MI"
14418,36123,,
24330,51077,,
14058,36037,12860,"Batavia, NY"
13797,36007,13780,"Binghamton, NY"
50607,19019,,
71256,22111,33740,"Monroe, LA"
53004,55089,33340,"Milwaukee-Waukesha, WI"
57701,46103,39660,"Rapid City, SD"
46128,18133,24600,"Greencastle, IN"
37810,47059,24620,"Greeneville, TN"
37209,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47018,18029,17140,"Cincinnati, OH-KY-IN"
56060,27165,,
01341,25011,24640,"Greenfield, MA"
50055,19169,11180,"Ames, IA"
42275,21031,14540,"Bowling Green, KY"
12828,36115,24020,"Glens Falls, NY"
53078,55027,13180,"Beaver Dam, WI"
29047,45075,36700,"Orangeburg, SC"
51545,19085,36540,"Omaha, NE-IA"
18210,42025,10900,"Allentown-Bethlehem-Easton, PA-NJ"
97383,41047,41420,"Salem, OR"
05830,50019,,
41048,21015,17140,"Cincinnati, OH-KY-IN"
13215,36067,45060,"Syracuse, NY"
66773,20021,27900,"Joplin, MO-KS"
61847,17019,16580,"Champaign-Urbana, IL"
60175,17089,16980,"Chicago-Naperville-Elgin, IL-IN"
17601,42071,29540,"Lancaster, PA"
46062,18057,26900,"Indianapolis-Carmel-Greenwood, IN"
15821,42047,41260,"St. Marys, PA"
47141,18019,31140,"Louisville/Jefferson County, KY-IN"
61018,17177,23300,"Freeport, IL"
98433,53053,42660,"Seattle-Tacoma-Bellevue, WA"
32824,12095,36740,"Orlando-Kissimmee-Sanford, FL"
43719,39013,48540,"Wheeling, WV-OH"
51106,19193,43580,"Sioux City, IA-NE-SD"
12723,36105,33910,"Monticello, NY"
54749,55033,32860,"Menomonie, WI"
21856,24045,41540,"Salisbury, MD"
72523,05023,,
42133,21171,,
64457,29147,32340,"Maryville, MO"
48725,26063,,
30258,13231,12060,"Atlanta-Sandy Springs-Roswell, GA"
47060,18029,17140,"Cincinnati, OH-KY-IN"
19330,42029,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
04578,23015,,
16726,42083,14620,"Bradford, PA"
62878,17191,,
17356,42133,49620,"York-Hanover, PA"
70531,22001,29180,"Lafayette, LA"
49083,26077,28020,"Kalamazoo-Portage, MI"
29040,45085,44940,"Sumter, SC"
47550,18147,,
37742,47105,28940,"Knoxville, TN"
54652,55123,29100,"La Crosse-Onalaska, WI-MN"
47803,18167,45460,"Terre Haute, IN"
32128,12127,19660,"Deltona-Daytona Beach-Ormond Beach, FL"
86301,04025,39150,"Prescott Valley-Prescott, AZ"
72569,05135,,
61818,17147,16580,"Champaign-Urbana, IL"
14886,36109,27060,"Ithaca, NY"
38334,47109,,
26167,54103,,
97140,41067,38900,"Portland-Vancouver-Hillsboro, OR-WA"
14591,36121,,
54009,55095,,
40460,21203,40080,"Richmond-Berea, KY"
05477,50007,15540,"Burlington-South Burlington, VT"
68344,31131,,
06247,09015,,
27832,37131,40260,"Roanoke Rapids, NC"
72390,05107,,
10987,36071,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
32082,12109,27260,"Jacksonville, FL"
48198,26161,11460,"Ann Arbor, MI"
46926,18103,37940,"Peru, IN"
21005,24025,12580,"Baltimore-Columbia-Towson, MD"
62281,17119,41180,"St. Louis, MO-IL"
14086,36029,15380,"Buffalo-Cheektowaga, NY"
57421,46091,,
15558,42111,43740,"Somerset, PA"
63624,29187,22100,"Farmington, MO"
61281,17131,19340,"Davenport-Moline-Rock Island, IA-IL"
18636,42131,42540,"Scranton--Wilkes-Barre, PA"
47369,18075,,
64058,29095,28140,"Kansas City, MO-KS"
06082,09003,,
60002,17097,16980,"Chicago-Naperville-Elgin, IL-IN"
35673,01079,19460,"Decatur, AL"
65321,29195,32180,"Marshall, MO"
12569,36027,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
61850,17183,19180,"Danville, IL"
06279,09013,,
27301,37081,24660,"Greensboro-High Point, NC"
43413,39173,45780,"Toledo, OH"
45672,39163,,
53051,55133,33340,"Milwaukee-Waukesha, WI"
49284,26075,27100,"Jackson, MI"
61453,17187,,
17372,42001,23900,"Gettysburg, PA"
48463,26049,22420,"Flint, MI"
03259,33003,,
67049,20077,,
51238,19167,,
15143,42003,38300,"Pittsburgh, PA"
68816,31121,24260,"Grand Island, NE"
34744,12097,36740,"Orlando-Kissimmee-Sanford, FL"
00771,72085,41980,"San Juan-Bayamón-Caguas, PR"
73074,40049,,
38380,47039,,
61275,17161,19340,"Davenport-Moline-Rock Island, IA-IL"
03814,33003,,
72858,05115,40780,"Russellville, AR"
52040,19055,,
15536,42057,,
48003,26087,19820,"Detroit-Warren-Dearborn, MI"
45833,39003,30620,"Lima, OH"
62017,17135,,
45688,39087,26580,"Huntington-Ashland, WV-KY-OH"
52072,19043,,
28618,37189,14380,"Boone, NC"
38627,28071,37060,"Oxford, MS"
42462,21225,,
44001,39093,17410,"Cleveland, OH"
45860,39107,16380,"Celina, OH"
63386,29183,41180,"St. Louis, MO-IL"
44681,39157,35420,"New Philadelphia-Dover, OH"
17084,42087,30380,"Lewistown, PA"
50257,19121,19780,"Des Moines-West Des Moines, IA"
68348,31097,,
96121,06035,45000,"Susanville, CA"
53137,55055,48020,"Watertown-Fort Atkinson, WI"
14901,36015,21300,"Elmira, NY"
47846,18021,45460,"Terre Haute, IN"
04040,23005,38860,"Portland-South Portland, ME"
71106,22017,43340,"Shreveport-Bossier City, LA"
38563,47159,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
74843,40123,10220,"Ada, OK"
26283,54083,21180,"Elkins, WV"
20653,24037,30500,"Lexington Park, MD"
55955,27039,40340,"Rochester, MN"
22534,51177,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
98233,53057,34580,"Mount Vernon-Anacortes, WA"
46340,18091,33140,"Michigan City-La Porte, IN"
83547,16049,,
61318,17103,19940,"Dixon, IL"
00794,72019,41980,"San Juan-Bayamón-Caguas, PR"
12768,36105,33910,"Monticello, NY"
02780,25005,39300,"Providence-Warwick, RI-MA"
24579,51163,,
46030,18057,26900,"Indianapolis-Carmel-Greenwood, IN"
92567,06065,40140,"Riverside-San Bernardino-Ontario, CA"
91301,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
12186,36001,10580,"Albany-Schenectady-Troy, NY"
30530,13011,,
31733,13155,,
37779,47173,28940,"Knoxville, TN"
63052,29099,41180,"St. Louis, MO-IL"
47243,18077,31500,"Madison, IN"
21639,24011,,
51433,19161,,
61872,17019,16580,"Champaign-Urbana, IL"
55901,27109,40340,"Rochester, MN"
30043,13135,12060,"Atlanta-Sandy Springs-Roswell, GA"
50173,19171,,
66407,20149,31740,"Manhattan, KS"
25676,54059,,
00637,72121,32420,"Mayagüez, PR"
84060,49043,25720,"Heber, UT"
33540,12101,45300,"Tampa-St. Petersburg-Clearwater, FL"
79769,48135,36220,"Odessa, TX"
07480,34031,35620,"New York-Newark-Jersey City, NY-NJ"
49288,26059,25880,"Hillsdale, MI"
01096,25015,11200,"Amherst Town-Northampton, MA"
66714,20205,,
41721,21193,,
50439,19081,,
27022,37169,49180,"Winston-Salem, NC"
50538,19025,,
21661,24029,,
38487,47119,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
18249,42079,42540,"Scranton--Wilkes-Barre, PA"
48851,26067,24340,"Grand Rapids-Wyoming-Kentwood, MI"
32131,12107,37260,"Palatka, FL"
35744,01071,42460,"Scottsboro, AL"
48822,26037,29620,"Lansing-East Lansing, MI"
48652,26051,,
61425,17071,15460,"Burlington, IA-IL"
49277,26075,27100,"Jackson, MI"
14738,36013,27460,"Jamestown-Dunkirk, NY"
12726,36105,33910,"Monticello, NY"
68406,31059,,
72039,05045,30780,"Little Rock-North Little Rock-Conway, AR"
64493,29049,28140,"Kansas City, MO-KS"
70456,22105,25220,"Hammond, LA"
54247,55071,31820,"Manitowoc, WI"
22938,51125,16820,"Charlottesville, VA"
50575,19025,,
14522,36117,40380,"Rochester, NY"
15469,42051,38300,"Pittsburgh, PA"
97844,41049,25840,"Hermiston-Pendleton, OR"
37890,47089,34100,"Morristown, TN"
30558,13157,27600,"Jefferson, GA"
24872,54047,,
56132,27083,32140,"Marshall, MN"
16510,42049,21500,"Erie, PA"
38560,47159,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
55953,27099,12380,"Austin, MN"
96774,15001,25900,"Hilo-Kailua, HI"
49248,26091,10300,"Adrian, MI"
72550,05063,12900,"Batesville, AR"
77360,48373,,
